,ID,text,labels
7970,1291005931371687936t,"  "" The cure can't be worse then the cause "" Pfizer ? Good luck .",side-effect
7971,1337050263341985797t,“ the FDA confirmed that among the deceased was a participant who was obese and suffering from arteriosclerosis and died three days after taking the first dose of the vaccine . ” Why did Pfizer allow someone with health issues into its Covid vax trial ?,side-effect
7972,1294775348144541697t,"Vaccines from companies backed by Gates to avoid : Inovio , Moderna and Sanofi - GlaxoSmithKline . Avoid !",pharma
7973,1355749372500172800t, You know that the mRNA ' vaccine ' doesn't stop infection or transmission right ? Vaccinating care workers won't make any difference but adequate vitamin D for residents would . So would LTC home reform and healthy food and careful outdoor visits with family . ,side-effect
7974,1364219702709342214t,Another One Takes The Jab And Dies : Detroit News TV Anchor Dies One Day After Taking COVID Vaccine ,side-effect
7975,1376717327102803968t," I believe the vaccination card is used to track the manufacturer and lot number of the vaccine one receives so as not to cross manufacturers . Absolutely zero chance I ’ m carrying that around in my wallet . Two separate issues . If govm mandates , it ’ s unconstitutional .",mandatory
7976,1253475789862916096t,""" You're going to feel a small stick ... and you're vaccinated . If you start to grow a penis don't worry its a normal side effect . It will rocket off your body and explode on its own in a week to 10 days . Sign this release form please "" ",side-effect
7977,1370381129073704961t,Keep seeing covid vaccine ads im straight ion trust it 😭 😩,none
7978,1326260971975962625t,Pfizer - - a company with one of the worst track records in the business .,pharma
7979,1364726396321296384t, but wht a if it are give my son a autism again ? ? ? no t in this house . we dont need a vaccine when we havwe juses ! ! ! amen ...,side-effect
7980,1432282780961017862t,New Zealand woman dies of myocarditis after Pfizer COVID - 19 vaccination ,side-effect
7981,1317809301222805504t,"It is quite incredible that we now have a COMMUNIST UK government , deliberately destroying the economy with the Corona scam operation - & now installing the Marxist globalists ' "" Great Reset "" global Police State & forced Corona poison "" vaccine "" .. - and nobody even realizes it !",mandatory
7982,1373659357238468616t," Thou shouldest rather put thy mind to the assumption that the vaccines be safe . Not short term . Long term . To what has happened in animal tests with every previous attempted corona vaccine , and why today's have not been tested on animals . The future may be bleak .",rushed side-effect
7983,1321914038356385793t,    Don ’ t understand why folks want to attend any sports event at this time . The support staff required for games is enormous . And taking a vaccine developed in 365 days to me is high risk .,ineffective
7984,1375153101334839307t,"I want people not to get vaxxed - Good intent , so they dont die They want me to be vaxxed - Good intent , so I don't die When you look at the spiritual energy , you'll realise why theyre so afraid of the truth . Divided we still have one energy ; )",side-effect
7985,1357714218015985667t,"  Which is why , I presume , absolutely no - one has got a mild version of it in their vaccines . Oxford has used a chimpanzee virus - God knows what others have used . the mRNA ' vaccine ' makers say that they use the protein spike from Covid 19 but , in fact , it's an HIV protein spike .",side-effect
7986,1326145413544632321t,"  The Pfizer vax works by giving you a bit of the viral sequence , which supposedly teaches our body to recognise the whole virus . So if you test for COVID after taking the vax , I wonder if you will test positive ? !",ineffective
7987,1405827611855519744t," NACI advices is ridiculous , I don't know how they called scientific research . More , how do you explain us who got 2 Astra Zeneca vaccine doses we're really protected , without leaving 2160,000 Canadians in a health limbo ?",ineffective
7988,1377126444065718274t," I've not had the jab , don't wear a mask and work in close proximity to 50 odd folk a day .. Heard a few stories of folk who'd "" been bad "" with it but apart from that it's been life as normal .. Remember , if its a vaccine you should be OK .. If not its not a vaccine",ineffective
7989,1331189662904356864t," I keep being told I am an anti - vaxxer and a Covid - denier as well , all because I have the cheek to question things & because I won ’ t be queuing up to have the vaccine fired into me , sorry but we don ’ t know the long term effects of it yet so I won ’ t be rushing to get it .",rushed side-effect unnecessary
7990,1414682017912999940t,"        Rare ! In between your two jabs the vaccine has less effectivity , until 2weeks after final dose , and may not stop virus replication in your body , in that case the virus could mutate in same way as unvaxed person could breed mutation ! Thats hell of a lot different to your view !",ineffective
7991,1339214302427942914t,The COVID - 19 Vaccines : Toxic Waste in a Needle Don't Take Their Vaccines . You have NO RIGHT to trust them .  ,side-effect
7992,1334469394810986499t,"    Pfizer acquired Biontech in 2018 and now they are mass vaccinating the uk before the trial reports are published and peer reviewed in 2023 . But TalkRadio , clap clap , yay vaccine ",pharma rushed
7993,1354919951593857025t, If you eat well and are healthy there's no need for the vaccine,unnecessary
7994,1321635619718729728t,  Most like due to everyone wanting a vaccine now so they went directly to phase 3 testing and were unable to properly test before human trials .,rushed
7995,1340916602917670913t,"Pfizer BioNTech witches ’ brew concoction which has already killed six people in US trials . Two died from the vaccine , 4 from the placebo . This prompts the question : what is in the placebo ? Pfizer BioNTech have not even revealed what is in the vaccine . Yesterday BioNTech shares -",side-effect
7996,1354567341489717254t,"Zimbabwean government officials got the Covid vaccine for themselves ( first ) & 4 have died , and some are critically ill . The media is reporting they died as a result of Covid and don't mention the vaccine . ",side-effect
7997,1330828404913016833t, If scientists understood the etiology of Covid 19 we would know who besides the old & sick are really vulnerable . Most people don ’ t need vaccine at all .,unnecessary
7998,1412918720696098819t,Definition of Karma ? Health Minister Javid gets the #JohnsonVariant and passes it on to Double vaccinated Johnson who is one the 10 % for whom the vaccine is ineffective in preventing Hospitalisation from the more virulent & transmissible #JohnsonVariant !,ineffective
7999,1285546796224319489t,   My problem here is that Bill Gates donated a huge sum of money to Oxford ... and I'm not happy about anything he's involved in . .. of course it could be that they want the vaccine when it's ready,pharma
8000,1254322126208692224t,"Will vaccine be contaminated ? Is is true that big pharma has no liability . Why does ‘ philanthropist ’ own research , manufacturing , distribution of vaccines . But he wants a 20 % return & openly talks of population reduction . I read his father into eugenics ( Nazi ? ) . Smell here !",pharma
8001,1443347746057031680t,          Pass it on Vaccine Moderna and J & J Unknown Organisms SELF AWARE with Tentacles found in Vaccines Vials ,ingredients
8002,1302749800706617344t, I am horribly concerned releasing a vaccine before it ’ s ready . What is the medical impact of a vaccine that is not proven . Could COVID - 19 spread faster with a vaccine that is not fully tested and proven ? Your thoughts ?,rushed
8003,1375104245842722824t,      Swine flu vaccine caused damage four years later . Have fun being a Guinea pig . That ’ s is your right just like my right to decide over my body .,side-effect
8004,1327328516094914560t,How about we shoe Fauci just how independent Americans are ? . Time for a Covid party . Let ’ s take all the vaccines and dump into the Boston Harbor and see how Fauci and Gates like that !,pharma
8005,1285599665824559107t,.  / BioNTech ’ s #COVID19 #Vaccine Causes Adverse Reactions in Over Half of Clinical Trial Volunteers .  ,side-effect
8006,1335014223630503936t,"  If the vaccine works then these ex - presidents will all be in line ahead us common riff - raff anyways , so why are they pretending it's some brave gesture ? Like they're the first Russian dog shot into space",political
8007,1363905261073752064t,"Well what evidence is there to show the vaccine is working ? Why wasn't it all down to us being in lockdown , staying away from each other & kids off school ?",ineffective
8008,1375854959502233602t, The UK is a Ticking Time Bomb Lynn .  and  should tread softly . Could you imagine if this Vaccination is found out not to work and causes healthy immune systems to break down over the coming years ? Wouldn't like to be in their shoes .,side-effect
8009,1298782380682096641t, I wouldn't take any vaccine created from China ... Trudeau can be their guinea pig .,country
8010,1297874550844059649t,"If different strains of COVID 19 are found across the Globe , how is the race for a vaccine effective ? Every Country wanting to make a vaccine yet none will be Universal BTW I'm not an anti - vaxxer , yet I won't be sticking my arm out for a COVID 19 shot .",ineffective
8011,1255463589638529025t, why have you taken our human rights away ? the laws you passed on the 27th April 2020 about the refusal of the COVID 19 vaccine says we can be forcibly removed from our home and sent to a hospital or other suitable establishments and the contents of our home seized,mandatory
8012,1332008436456886273t," The difference is ... this technology is so new , it ’ s not even been tested on humans till now . We also have no comeback when it shows flaws or even fatal side effects . Biggest mass medical experiment since Dr . Josef Mengele ...",rushed side-effect
8013,1326357695159525376t,  Let's call Pfizer's new vaccine what it really is ... its gene therapy ... and of course it'll pass Koch's postulates and be third - party tested right ?,conspiracy rushed side-effect
8014,1355176274042511363t,One Dose Now for Everyone Most Likely to Die . Forget boosters and more trials . America ’ s overly prudent vaccination strategy is killing people . ,conspiracy side-effect
8015,1405695355996426240t,"Canadians who received AstraZeneca vaccine excluded from seeing Bruce Springsteen , as Broadway opens up  via  people are against aztrasenaca but Dr . Bonnie Henry stands by all vaccines all are safe seems they have no idea if they are or not folks",ineffective side-effect
8016,1217621654160977920t, Show the safety studies that have been done on vaccine combinations and long term effect on health .,side-effect
8017,1413717082299117568t,"Pfizer needs to take it easy with trying to push for a 3rd vaccine , So many misleading studies out there right now regarding the effectiveness of the 2 doses , especially with the variants . Let's hope that profits aren't behind this rationale for a 3rd jab so soon . 💉 🧐 💉 ",ineffective pharma
8018,1377248494574956546t,"German regulator reportedly says nine have died from #bloodclots after taking #AstraZeneca vaccine % age of TTL doses = 0.0005 % ie : 1 in 200,000 ",side-effect
8019,1416584970051723264t,Orange County woman's death after 2nd dose of Moderna COVID - 19 vaccine spurs concern from family |  ,side-effect
8020,1325840402964996096t,    you gonna roll up your arm and bend over to get that shot ?,none
8021,1358117598970470404t, - Just asking if perhaps those Nurses injected the WHOLE content of the vaccine bottle instead of just the required dose ? Norway urgently changes Covid vaccine guidance after 23 die in days following Pfizer jab ,side-effect
8022,1365510869178851328t,"#Africa returned #AstraZeneca vaccines back 2 #India , it only shows how desperate & helpless #Canada is 2 buy #astrazenecavaccine from #India Y did #HealthCanada approve an ineffective or less effective #vaccine ?  ?    ",ineffective
8023,1304778689071255553t,"  Science can ’ t fix COVID - 19 yet ! And if they do is just going to be 1 % of them making a vaccine with a secondary effects . Meanwhile Chinese scientists probably already testing a new Frankenstein virus 🦠 ! Man make religion happen , smartphones are the new religion .",side-effect
8024,1331882067647471616t,  That's why we shouldn't have a covid vaccine . The people who already died deserve better .,side-effect
8025,1341077173504004099t, The media admitted most of those diagnosed with covid were vitamin d deficient . Also according to the pentagon troops will not be required to take the vaccine as of now . So I don ’ t see the whole mandatory vaccine thing playing out well,mandatory
8026,1362423340795912195t, Heard today on Euro news that The Pope has issued an ultimatum to all Vatican staff / employees : get the covid vaccine or lose your jobs ! How soon before we get that here ?,mandatory
8027,1296425396758511616t,"Dr Bill Gates : If 30 - 60 % of Americans get corona virus vaccine , ' expotential threat will stop ' . Is he starting with the Oligarchic few and is it still $ 3 . a pop ? inquiring minds wants to know , just can't wait to begin filling his coffers . What an incorrigible fellow .",pharma
8028,1353866291145175041t," Why would anyone take an experimental vaccine with such high survival rates , seems crazy !",rushed
8029,1289300993612681217t," No matter what you do ,  will frig the stats so we have another lockdown and then force Bill Gates ' vaccine on you . All part of ID2020 & 1 world government . This bozo can't even stop migrants being ferried from France . What makes you think he wants to protect the UK ?",conspiracy mandatory
8030,1292467838255497216t,"  Yes if fifty percent take this vaccine based on the lies that have been told about covid , and vaccines , many of them will be gravely harmed . Many will die . Vaccines are nothing but toxic cocktails .",side-effect
8031,1321112366399000577t,  That doesn ’ t sound like good news for a vaccine either . 😬,none
8032,1304950928785768449t,    Its guess work for the flu shot every year .. hoping they get the right strain ! I have never had the flu shot and haven't had the flu in 10 + years .. won't get covid vaccine either !,ineffective
8033,1326585761051910144t,"  Well , sweetheart , let me tell you something : we won't comply , no matter the level of coercion . The sacrifice on our part won't last long anyway because this vaccine is bound to repeat the 1976 swine flu vaccine scandal . So , enjoy your vaccine and your continued covid anxiety .",side-effect
8034,1374414398811381768t, Well of course it ’ s going to . Most of us have been vaccinated so it ’ s alright isn ’ t it ? ? ? If it ’ s not what the bloody point in vaccinating everyone 😤,none
8035,1380656420186624000t,"EU regulator investigates possible link between Johnson & Johnson coronavirus vaccine and blood clots Four serious cases of rare blood clots with low platelets , one of which was fatal , have been reported after inoculation with the vaccine ",side-effect
8036,1341355865429975041t, The Pfizer vaccine has been far more problematic than anticipated . This article misses a reported death in Alabama . And the fact that only a few hundred vaccines were given in the Alaskan hospital . 3 in 400 allergic reactions there . No prior allergies . ,side-effect
8037,1335625866857095172t," : Their PR released little safety . Announced 2 mths and incomplete data . Revealed are "" solicited "" symptoms + 7D dose . 0 data on AE / SAE , severity , dropouts , med attended , relationship , intermittent or continuous , & resolution  ",side-effect
8038,1335013830028652551t,"Moderna ’ s vaccine “ may ” only provide 3 months of immunity . I ’ m not sure this is the game changer people are hoping for . It also means that even vaccinated people , may need to wear masks after 90 days or so , after they get their shots .",ineffective
8039,1376169024808235010t,It ’ s extremely puzzling that the same people who protest on the streets against racism are the strong advocates for vaccine passports creating apartheid & discrimination . They already look down & redline all who dare to take a different stand regarding the vaccines .,mandatory
8040,1341507252969234432t," Oh . So those pastors ARE aware of the fact that fetal tissue is used in many vaccines , including the latest COVID version ? Too bad their "" flock "" isn't . Including you ...",ingredients
8041,1376756729350926337t, Time to unfollow . Shame really . Enjoyed everything up until you stated on the vaccine bulllshit,none
8042,1376802238757269504t,"  I am waiting until the trial is over in 2023 before I have the vaccination so my only family , my brother , cannot hug me . You swallow all this ? I depend on my natural immunity to do its job and have boosted it to be as optimum as it can be .",rushed unnecessary
8043,1344511525436977152t,"Just pretend this Covid vaccine is the flu equivalent and push it the same way . However , you can keep mine just like you keep the flu intended for me .",none
8044,1360718996325228550t," Covid . Seriously . I think this is johnsons plan . Incubate mutation , develop vaccine , export virus , export vaccine . Can't deny the business model has some elegance .",conspiracy pharma
8045,1306513160489373699t,"#SackWhitty in the pocket of  and  who have already have an option to sell 2 BILLION doses of vaccine to India . A vaccine which has been rushed , already been paused due to severe reactions in test subjects and has no control sample for comparison",pharma rushed side-effect
8046,1352972754060931072t,"What ’ s the point of this vaccine if after I take it , I ’ m still going to be required to wear a mask , not attend gatherings , or travel ? ? There gotta be some actual benefits other than “ you might not catch COVID ” .",ineffective
8047,1360358093998100483t,"#VAERS 56 y . o . ♂ ️ Illinois #modernavaccine #vaccinedeaths "" Write - up : Pt died 4 days after vaccine , no known reaction to the vaccination "" ",side-effect
8048,1373946398886989827t,"  More marketing , ethically bankrupt Tampa Bay Time Published Mar 19 Why Europe suspended AstraZeneca ’ s COVID - 19 vaccine A dozen European countries suspended use of Oxford - AstraZeneca vaccine after reports that blood clots had developed in numbers of vaccinated patients",side-effect
8049,1336840725942562816t,"     I ’ m so sad ... I guess the vaccines they are forcing on the military are Moderna 😢 . First hand report from one soldier “ We were in absolute agony for 24 hours . Every joint , every organ , screaming pain ” . Well I guess it does hurt to rearrange your DNA 😰 😭 😪",mandatory side-effect
8050,1340190602068148225t,"They've approved Fauci and Moderna's vaccine , yet Moderna is requesting children aged 12 - 17 for an efficacy trial with the vaccine against a placebo . ( never a placebo ) Ummm ! ? Why is it on the market if they're still recruiting our kids , or anyone as guinea pigs ?",pharma
8051,1336860718490996736t,"Warning after pair suffer reactions to #Pfizer $ PFE #Covid #vaccine #UKvaccine "" The pair developed symptoms of "" anaphylactoid reaction "" shortly after receiving the vaccine , but both recovered after the appropriate treatment . "" ",side-effect
8052,1374786367654395913t,   Read up on the sources of funding of whatever we're calling the AstraZeneca vaccine . It is not like they did so in good faith or that they had a choice . It's business .,pharma
8053,1375843911315251202t," mRNA vaccines never been used in humans before , multiple issues with prior mRNA vax attempts in animal models with autoimmune issues and excess mortality . Swine flu vaccine halted due to causing narcolepsy . Phase 3 trials end in 2023 , anyone who takes this is enrolling in a trial",ingredients rushed side-effect
8054,1335825455140593669t, I agree 100 % . There r currently 2yr clinical trials being conducted that test medium / longer term side effects & also disease enhancement This is one such trial - Astra Zeneca :  This doc is an eye opener regarding disease enhancement : ,side-effect
8055,1255142702288498689t,  Yes she is but if this virus got out of control would we be treated like this . Our PM keeps mentioning things will not get back to normal till a vaccine is found . Will they then make us take it is the question ...,mandatory
8056,1339418828669796354t,  There have already been 4 cases of Bell's Palsy and one case of anaphylactic reaction to the Pfizer vaccine in the US that I am aware of and at least 4 boxes of vaccine doses with temperature regulation issues .,side-effect
8057,1366017072002703362t,"A nation of scientifically illiterate , bedwetters , happy to accept fudged figures & draconian restrictions on our freedoms for a virus with 99.9 % recovery rate for most people , desperate to swap natural immunity for a corporate "" vaccine "" in return for a ' normal ' , forcibly removed",mandatory pharma unnecessary
8058,1254477436986830848t," But they are pushing for a vaccine , and want to impose it upon the world . and Bill Gates wants it to have some kind of tracking devise in order to track who has had Vaccines . Tracking someone or something is giving up your freedom ! Quit listening to these",conspiracy mandatory
8059,1376509348004962308t,  If anything's embarrassing it's a willingness to degrade oneself by wearing muzzles and being vaccine guinea pigs . We'll see which faction survives the next 5 - 10 years . Folks who mindlessly obey will opt - out of the gene pool .,rushed
8060,1365287445114322946t,We do not need any crazy twisted politician telling us whether to take a vaccine . We do not need them to tell us how to run our lives . What we need to do is fight back and ignore the nonsensical narrative .,political
8061,1232071709198602240t,"   You realise medical exemptions are granted AFTER the event ? That in CA permanent paralysis isn't recognised as exemption - worthy "" adverse reaction "" ? Do you get that if , of 3 siblings , 1st died 12 hrs post - vax & 2nd had ( lifelong ) seizures within 24 hrs , 3RD STILL WOULDN'T QUALIFY ?",side-effect
8062,1334027898710355970t,Wtf ...    ... this vaccine feels more about trump stock portfolio ... need more info on this vaccine ... STAT,political
8063,1366093832694169601t," Maybe he's not actually getting the vaccine .. maybe he's uncapping it in this picture , maybe he already received it in private to make sure there was no reaction and this was the photo op . I don't have enough information to have an opinion based on this picture alone .. gasp ? !",none
8064,1288146789795794945t,"  Not really , vaccine is not a guarantee to give an immunity .",ineffective
8065,1350541187879477252t,       Absolutely . I completely agree with you . What is he trying to prove ? I think he ” s un heeding or unmindful about the AstraZeneca - Oxford trial or the mortality in Norway — due to vaccination .,side-effect
8066,1255704623173730304t, Dr Judy Mikovits PHD Fired Jailed Broke For Proof of #Vaccine Injuries by the Government In her research she was able to show how #25MILLION #Americans WERE #INFECTED FROM #VIRUSES THAT CAME OUT OF #LABS INTO #HUMANS BY #CONTAMINATED #BLOOD IN #VACCINES ! ,side-effect
8067,1365358112811589632t,"After #Switzerland BANS the Suspect Garbage Astrazeneca Vaccine , #India Dumps theirs to #Jamaica to get rid of it as it causes a shocking level of damage & death all over the world in yet more & more articles even featured across the corrupt sellout mainstream media . Unwanted Drugs",side-effect
8068,1353950527063814144t,#BLM Doe's BLM apply to Hank who took the vaccine and dies right after .. It dam well better .. thats fuct up,side-effect
8069,1333332608399368192t, We don't need a vaccine you utter buffoon . Covid has a survival rate of over 99 % .,unnecessary
8070,1262111463436582917t,"  There has never been a successful Corona virus vacine even though millions have been spent on it , especially after SARS and MERS . And now they are short cutting testing . People receiving this vaccine will be guinea pigs for an industry with 100 % liability protection .",ineffective
8071,1408868482045861888t,A 48 - year - old rock musician died of cerebral hemorrhage two weeks after receiving the AstraZeneca vaccine . ,side-effect
8072,1392226547013128193t,""" because of increased instances of an extremely rare and potentially fatal blood clotting linked to the shot . "" 38 : 35 Ontario pausing rollout of 1st doses of AstraZeneca COVID - 19 vaccine due to safety , supply | LIVE - YouTube ",side-effect
8073,1327167522399989763t,I wonder where our camp will be located . Gates Foundation pours another $ 70mn into pushing Covid - 19 vaccines on 3rd world countries as safety & efficacy questions remain ,mandatory
8074,1246889194099806208t," True ! Clinical trials are done everywhere . You know why Big Pharmas prefer Africa ? They get away with everything . Pfizer was sued in Nigeria during the Meningitis outbreak , their trial led to the death of 11 kids . The HIV vacinne , all unethical & done without informed consent .",rushed
8075,1287750329220694018t," if it's some untested shit that Trump rushes through to try to salvage his re - election , you're goddamn right I'll wait and see . If they make a mistake a "" vaccine "" could actually make COVID symptoms worse",political rushed
8076,1372183872520081409t,"46 residents in Spanish nursing home who had received their first dose of Pfizer - BioNTech ’ s fast - tracked vaccination against COVID - 19 at the beginning of January had died by the end of the month , Spanish media have reported . ",side-effect
8077,1291571754876301312t,"    It's what they're going to do with the Covid vaccine Rushed , inaccurate & flawed EVERYBODY ... Roll up your sleeves ! ",rushed
8078,1374068223851761664t, Society is giving perks to people who get vaccinated now ? ? Not liking that,mandatory
8079,1303468936495869955t,"AstraZeneca's COVID - 19 shot trials on hold after suspected reaction  via  Can ’ t see many people of song mind having this , loads of older people I know ain ’ t going to have the flu jab either this year ... Loads have already started taking zinc",side-effect unnecessary
8080,1355129655897055234t,"  I'm not saying it wont work , I'm saying its never been tried ! One is mRNA tech the other is a traditional adapted virus . Its like introducing a new vaccine without any trials at all . Would you take it ?",rushed
8081,1336798017056280576t,"Wait a minute , if they were able to create a vaccine for covid - 19 , how come they've never come up with a vaccine for the common cold ? Both of them are coronaviruses . Do we now have a cure for the common cold ? #COVID19 #COVID19Vaccine",ineffective
8082,1343831293319131136t,"   2.8 % of people receiving the Covid vaccine have had AERs . That ’ s higher than the death toll from Covid . As a 30 something , healthy woman , there is no need for me to have the vaccine . Especially when there have been no tests on how it affects fertility",side-effect unnecessary
8083,1263724269281869824t,    Proud and rubbing your hands all the way to the bank ! A vaccine 🤪 🙄 Here is why not : #DrKaufman ,pharma
8084,1346726241982824449t, I have been asked to empty my - 80C freezer for the storage of the Pfizer / BioNrech vaccine . I am already part of the conspiracy and the medical / industrial complex .,pharma
8085,1417689531302617092t,    bottom line the ONLY way you can explain Israel is vaxxed ppl are asymptotically contracting and spreading Israel estimates 2 Pfizer vaxxes have ZERO efficacy against asymptotically contracting . CDC / FDA are ignoring,ineffective
8086,1418229834778566656t,"             I just did . I reported I was a patient dead with Malaria due to the Pfizer vaccine , and I died 2 weeks before I took it . It accepted it no issue . The Yellow Card data is junk .",side-effect
8087,1364638763838697475t," Are we back to asymptomatic transmission again , now from the vaccinated ? Every gov restriction / recommendation ultimately destroys lives & results in deaths of people who would've been ok had they gotten the virus . The obsession w / cases is leading to many more health problems .",side-effect
8088,1451972323372945408t,"Vaccine efficacy against hospitalization in UK for the over 80 down to 50 % . In Italian latest data it's 90 % . This is either astrazeneca sucking hard , or something else not obvious i can't think of right now ",ineffective
8089,1339442250242207746t,"   No , we can't wait . People with known anaphylaxis need this information before getting the vaccine so we can get it under safe circumstances ( in hospital , staff ready ) . I am at risk and have a high risk child for both anaphylaxis and Covid - 19 . We need accurate information .",side-effect
8090,1263224726719086592t, They hyped those too . I don ’ t recall which one it was where they threatened forced vaccines & backed down because overwhelming numbers of the public said they wouldn ’ t comply . - Banks & corporations were in big trouble the end of last year . They got Trillion $ w / Covid blamed . 1 / 2,mandatory
8091,1354748516774645763t, Why should anyone who isn't vulnerable need a vaccine ?,unnecessary
8092,1327940108251787265t,"If Boris Johnson and Donald Trump recovered easily from covid without a vaccine - and both are overweight , then , who needs a vaccine and what for ? 🤔 #CovidVaccine #StopTheFraud #ComeOffTheFence #RESIST",unnecessary
8093,1332818907619610632t,  I ’ ve worked with dry ice and chemicals . I respectfully disagree . I wouldn ’ t take the Pfizer vaccine . Just my two cents .,none
8094,1338286744135819264t,Mfs finna start turning into zombies or sum takin that covid 19 vaccine,side-effect
8095,1297242280642981888t, I ’ m not taking an untested Russian vaccine that was rushed . no fucking way . I ’ d rather stay home for the next 10 years .,rushed
8096,1365829266592698369t,"1 ) I ’ m not getting the vaccine until long - term effects have been studied 2 ) anyone who is exhibiting symptoms of ANYTHING should stay home 3 ) if I get gravely ill , regardless of whichever virus or bacteria it comes from , I ’ ll seek treatment like a normal person Questions ?",rushed
8097,1337385776422801410t,"Pfizer is working with the government to get the vaccine out fast ... so in their minds , they have a legitimate reason to not give stimulus checks with the next bill . The game is fucked up ladies and gentlemen . #the224podcast",rushed
8098,1326139967744118785t,If pfizer knows they are 3 weeks from knowing if the vaccine is safe after a 2 month wait for side effects does that not mean they knew well before election ?  ,political
8099,1373298525929345027t,All these boomers getting the covid vaccine talking like it's a cool thing to do 😂 😂 Get vaccinated join the club ! Y'all are idiots ! Lmfao let natural selection figure it out cause common sense isn't working 😂 😂 😂,unnecessary
8100,1374555862350524417t," lol ! I come from a family who never took any medication , vaccines or any type of supplements and lived to be over 100 😩 so I ’ m a bit skeptical about taking a rushed vaccine , but even I know that ’ s not true 😁 🤦 🏻 ‍ ♀ ️",rushed
8101,1337478419714613248t, ya NO way am i taking that vaccine . it was made way to quick and i am a high risk . i don't trust it and i don't trust what they say about covid when they are just guessing and yes people wear your damm mask and keep distance,rushed unnecessary
8102,1376655992834961408t, Maybe I ’ m just paranoid but maybe maybe he has invested interest in vaccine manufacturers ?,pharma
8103,1102201170855161858t,"  Efforts to shift attention to genetic causes is unethical . Vaccine safety has not been adequately investigated . Also , use of a surgical clamp on the umbilical cord immediately after birth is clearly wrong . The cord cannot be unclamped to restore postnatal placental respiration .",rushed side-effect
8104,1361412287169499143t,   The Government document is from October 2020 prior to the Covid vaccine being approved . If you research you will see that the Government and the Pharmaceutical companies declared on approval they would have no liability as the gene therapy ( vaccine ) is EXPERIMENTAL .,conspiracy rushed
8105,1376878037262827526t," So as of right now , masks are an acceptable form of protection when it comes to asymptomatic carriers ... but what ? As soon as they come out with this vaccine passport , a mask alone is no longer acceptable ? How does that make any sense ?",none
8106,1299624418000265221t,"     Vaccination is fraud , if anyone infected with any Viruses , body makes antibodies immediately and keep all information in memory for next generation also & no vaccine required . If anyone infected again same viruses it is due to high toxicity in human body and it's rare .",unnecessary
8107,1293161896921706497t,"I trust Russia about as much as I trust the US which is to say that I don't trust them at all . If you want to go take your shot or end up in the gulag , comrade - then you do that . Would you trust a vaccine that Trump shows up with ? Don't trust Putin either . #RussianVaccine",country political
8108,1329044142501015553t,"  Pfizer can say anything it wants , we'd have no idea . That's what scares me . They need long term testing and a way for people to sure then if things go wrong . Without accountability they have no credibility",pharma rushed
8109,1339757450799575040t,"I ’ m pretty glad I didn ’ t sign up for the first round ... Well that didn't take long ... NY POST : Critical Care Nurse from NYC who received first COVID - 19 vaccine in US falls into coma .  """,side-effect
8110,1374674978793259010t," Wrong caption.EVERY COUNTRY ’ s target as of today is - ALL MY CITIZENS SHOULD GET THE VACCINE . Except Kenya ofcourse ! My comrades falling left , right and centre ! Where are the right vaccines ? Oxford gives no protection against SA strain if I take it I am stuck to it ! I want better",ineffective
8111,1355701172682813441t, Not surprising . The vaccine might as well be a placebo .,ineffective
8112,1408781103238840325t," Animal bio - dispersion studies conducted by Pfizer shows the largest concentration of vaccine nano - lipids ends up in the ovaries . They don't know how , why , or what it means in the long term .",side-effect
8113,1382318227133403136t,"Late night hosts list things more dangerous than Johnson & Johnson's COVID - 19 vaccine , including COVID - 19 (  / The Week )  ",side-effect
8114,1405309805863051264t," There are only 2 surprising things here ... firstly that this mRNA vaccine is any different to the other 2 already licensed , & second that the other 2 supposedly perform twice as well ... I suspect if they were fully trialled again they'd get similar results to Curevac .",rushed
8115,1365170115591868416t,Several nuns die after taking first shot of COVID vaccine | News | LifeSite ,side-effect
8116,1376969914989211651t,I watched a tutorial from a RN in Atlanta who was black . They said that they mRNA protein that ’ s in Pfizer is bad for the melanin in people who are black . so could imagine being black and getting the covid vaccine And 1 of the side effects in 6 months is you get vitiligo 😔,ingredients side-effect
8117,1339491526884401153t,Why are we giving 1 person 2 doses for 95 % protection When we could give 2 people 1 dose each and have them both 90 % protected ( 90 % is the absolute best case scenario with the Oxford - AZ vaccine dodgy data for under - 55s anyway ),ineffective
8118,1293322415318204419t,"A Russian vaccine ? 😄 😅 😆 🤣 It reminds me of the infamous TU - 144 SST - rushed , dangerous , noisy and deadly . #COVID19 #CovidVaccine ",rushed side-effect
8119,1375104454404489219t," &  are Vaccinated and yet , are still wearing Masks . 1 . Kabuki Theater 2 . Not Great Pro - Vaccine Messaging 3 . They ’ re Convinced We ’ re Stupid . Don ’ t Be Stupid . Take OFF the Mask ! ",ineffective
8120,1407777695497338886t,#SpikeProtein #vaccines now pushed by govt bureaucrats offer limited protection against #COVID19 infection : about 1 % ARR . They would require reg boosters ; the fact that many Americans have already got an mRNA jab doesn't much impact the market for a true #vaccine . #Covaxin $ OCGN,rushed
8121,1260495422939893763t, He worked for The Clinton Foundation and sits on the board of a company that stands to make billions from a vaccine for COVID - 19 . Completely non - partisan ! HAHAHAHAHAHA !,pharma
8122,1304470105896566784t, Bad dude ! Vaccine for the covid will change every cell in your body enabling the virus to destroy you ! ! And this is the leading virus to be considered ? ? ? “ Event 21 ” liars killers ! ,side-effect
