,ID,text,labels
608,1377269596843995136t,"hey it's almost the turn of property owners to register for the vaccine plus there's now a dedicated hotline for those subsequently experiencing adverse effects seems ironic though , if the vaccine itself will kill the vaccinated oh well",side-effect
3104,1284864602195611650t,   Taking a vaccine rushed to market is crazy .. could have bad side effects that arent known as no long term testing to find them .. right now I'd rather risk Covid than a non tested vaccine ..,rushed side-effect
8615,1372394492456808448t," "" Health Canada is warning individuals with allergies to any of the ingredients in Pfizer COVID - 19 vaccine to not receive the shot . "" This includes any vaccine , any medicines prescribed or OTC & or food . The chart is limited doesn't correspond to what Health Canada has stated .",ingredients side-effect
2222,1436395776528171008t,"you also have to say there's an equally likely chance that the J & J vaccine is as low as 31 % effective vs Pfizer's 85 % . So yes , you can pick ends of a 95 % CI interval to say there's a small likelihood of actual no difference , but you're most likely to be wrong .",ineffective
3966,1397388443584393216t, “ They will never tell you in 2021 : Chinese vaccine is No . 1 ”,country
378,1307246318574735360t,"It seems government is planning to force the so called COVID vaccine on its citizens , even before conclusive evidence , making us to suspect the possibilities of huge bribes from pharma industry .",pharma
5977,1261124723087486977t, How many people have been killed by vaccines ( not zero starting with Vaccinia ) . I don't think there is a way to make the number work so that current rules minimize expected deaths . Safety will be established for the Oxford Adeno virus soon .,side-effect
6059,1353490365572141057t,"Well there u have it , how cruel these pple are just make money out a vaccine #PfizerVaccine is really becoming a huge burden to human life , its now a threat than a cure #MondayMotivation",pharma
9879,1326834182283276288t," Because polio was a significant threat to your health . Covid is of no threat whatsoever to children's health today , yet they're about to be vaccinated for it , with a vaccine that's been rushed through and that has entirely unknown health impacts .",rushed
9002,1299409840134123522t,"   And then they get to mandate it , safe or not due to social pressure and momentum . And mRNA vaccine tech is has never been tried before on people , so no chance for long term study . Should work in theory . Not sure “ in theory ” is good when it comes to altering our own DNA though",mandatory rushed side-effect
778,1367316448243195905t,"As officials and health experts race to get Americans vaccinated against Covid - 19 , some Catholic bishops have weighed in to discourage Church members from getting the latest , single - shot vaccine from Johnson & Johnson when alternatives are available . ",religious
6688,1255919844001828867t,    It's not about the virus it's about the vaccine that is what this is all about look it up ID2020 and this relentless scaremongering will make it very easy for the government and Bill gates to implement it ,pharma political
5445,1364904789390352386t,"      He was on a TV interview regarding the moderna vaccine and the adverse reactions and he couldn't refute anything , has anyone called him out , have you even heard about that ? if the organisations he funds go against what he wants for the great reset , the funding will be pulled",political
4197,1394684981537017860t,"1 / 3     17 May 2021 Hal Turner Radio Show - Connecticut Publishes Moderna COVID Vax Ingredients : DEADLY POISON "" SM - 102 - Not for Human or Veterinary Use ""   ",ingredients
8628,1338516946908663808t," Why would you trust that vaccine ? You know that Pfizer has zero product liability ? You get sick or die , you have no recourse for legal compensation !",side-effect
714,1363891933647618049t, You're pathetic if you're still even considering vaccine passports or ' covid status certification ' . Grow a pair and tell those who are pushing for it to F OFF and take their own responsibility to not go anywhere if that bothered .,political
9883,1369022312528441345t, I hope all of this insanity it ’ s caused by the Covid vaccine ! ? !,side-effect
3255,1327908582403280896t," You obviously do not see it as a problem , fine . Agree to disagree . Do you think you could help research the placebo used in the Pfizer mRNA vaccine , please ? That would really help . TIA .",ingredients
1097,1347198277515669504t,"Actually , its the software that will be downloaded to the human body from Moderna's Covid - 19 vaccine that will lead to the ruined of America ; that vaccine alone will forever change an individual's DNA .",conspiracy side-effect
8562,1367938721463599115t," Interesting that the 3 countries where the variants are coming from are the exact 3 countries where AstraZeneca conducted its trials - UK , South Africa , Brazil . Is there some vaccine - derived covid going round ? Vaccine - derived polio is now more widespread than the wild version ..",side-effect
6696,1270835716805836808t," "" 3rd leading #CauseOfDeath in #USA is #BigpHarma drugs #Flu deaths are over - reported 9 out of 10 dollars #BigpHarma pulls in come from #USA "" - - #RFKJr",side-effect
7158,1331197690936483840t,"  Im sorry but didn't your vaccine trials cause a death in south America ? That should have set your research back a little bit ? Maybe not , but its weird its a cheaper one which means poor folk gets the one with the least research that killed someone",side-effect
4074,1352155369578098688t, - what about the Israelis getting COVID after SECOND vaccine ? The Norwegian NH folks dying ? The 3000 + C19 cases excluded from your data set ? The 1 / 100000 severe AER ( 10x higher than the standard ) SEC should be on Pfizer ’ s tail !,ineffective side-effect
3468,1376757542982926336t,Geraldo Rivera can go to hell with his vaccine passports,mandatory
9343,1325900893791768576t,I don't believe them there's too many ear infections the virus mutates way too fast there's no way in hell it's 90 % math does not lie Pfizer Early Trial Data Suggests Coronavirus Vaccine Is 90 % Effective  via ,ineffective side-effect
6661,1326303144528244736t,"   Stop bowing at the alter of #Pfizer . You should know they are LIARS and agreed to pay $ 2.3 billion , the largest #healthcare #fraud settlement in the history of the Department of Justice , this case ... #DOJ  #covid #vaccine",pharma
7378,1259747548497051650t,"Read FLUZONE #Flu #Vaccine package insert , p . 20 :  0.5 mL dose from the multi - dose vial contains 25 mcg #Mercury , 0.25 mL ( #infant dose for 6 - mon old & up ) - 12.5 mcg . 25 mcg / 0.5 ml = 50000 ppb 250X more than TOXIC HAZARD level #LearnTheRisk #FluShot",ingredients
3277,1335762934216216580t,  What if we have pre - existing conditions that prevent our bodies from making the protein ? Medicine has advanced but the vaccine isn ’ t 100 % yet . Wait a month or two for the results . Supposedly one person had the vaccine and contracted COVID - 19 .,ineffective rushed
9827,1374608757771100162t,Boris Johnson has announced all children and teenagers will be vaccinated by august ... kids are not at risk ... or young adults ... this has gone too far .. time for all parents to stop any experimental vaccine on their children ... the line has been drawn,rushed
3866,1326116920811282432t," They are just claims , a sales pitch Pfizer are a company that can't be trusted , in fact anyone pushing unnecessary vaccines , that are rushed and indemnified should not be trusted , that includes Trump and Biden",pharma
9419,1375881965585510401t,"  Just get your vaccine , wear your muzzle , have a PRC test every day to protect yourself . Leave us Wappies alone !",none
10,1338566157062660098t,If u don ’ t need 2 wear a 😷 u don ’ t need the vaccine . #mondaythoughts #MondayMorning #CovidVaccine ,none
8266,1353377150829735937t,"  I mean Pfizer literally said they never trialled their vaccine to be taken 12 weeks later , so why the government decided to risk it and go ahead with it shows their incompetence . It's a horrible policy when there's basically extrapolating data to justify it",political rushed
1760,1316439956865327109t,"So , this needle wielding megalomaniac , doesn ’ t want us to trust the CDC and FDA , but wants us to trust him and private pharmaceutical companies , like Pfizer and J and J ? 🤣 🤣 He lied about meeting Epstein 🙄 Gave Epstein 2 mil in secret 🙄 ",pharma
3233,1414671759169581056t,The FDA is planning to warn that Johnson & Johnson ’ s COVID - 19 vaccine can lead to an increased risk of a rare neurological condition known as Guillain – Barré syndrome . The FDA has identified roughly 100 suspected cases roughly 3 - 4x the background rate . ,side-effect
4717,1326250582248738816t," Shhh , too many folks busy running up #Pfizer stock price & betting on liability free vaccine w clinical trial of 130 very healthy people , half placebo who got meningitis shots rather than saline to compare & half or 60 healthy people got the vaccine w efficacy measure adjusted .",rushed
5080,1347693263650582528t,"UK Minister vs Pfizer ' spew to its shareholders "" : Vaccine might not work properly against mutated Covid - 19 variant , warns UK Minister hours after Pfizer study claims jab effective — RT UK News ",ineffective
1599,1303001586445225984t,"   I am leery of jumping on the COVID - 19 vaccine bandwagon . Even if one gets released soon , I am not willing to be a beta tester for it . I will continue to use good sense , a mask , and social distancing .",rushed
8491,1332351108828696577t,"Is it true that  and 3 other leading developers of #COVID19 vaccines Glaxo ,  and  are convicted serial felons ? Have in past 10 years these companies paid 35 billion dollars in criminal fines for lying to doctors killing thousands of Americans knowingly ?",pharma
8684,1298158817973174273t,Religious leaders question ethics of Oxford University developing coronavirus vaccine using cell lines from aborted foetus - ABC News ,ingredients religious
1748,1424311053933064192t,Seventh person dies after AstraZeneca vaccine A 34 - year - old NSW woman has become the seventh Australian to die after taking the AstraZeneca vaccine . ,side-effect
1058,1362629235538489346t,Watch this to be informed of the risks of the COVID vaccine ! ! ,side-effect
4152,1420828209176666113t,"   Had read somewhere , its taken off now . The covaxin vaccine , used solely in India .. caused this mutation  would be able to clarify .",side-effect
9091,1371638621086875649t,Eugenics 101 : Around 60 % of those who ’ ve died with Covid had a disability.Many elderly would rather not have had vaccine but herded / told they must . Deaths in the over 80s shot up exponentially immediately after and Pfizer admits it suppressed immunity for at least a week . 🤔 ,side-effect
992,1365005861358297089t,"  He's going to treat non vaxxers as outcasts , just wait and see . Apparently we'll be a threat to those that have taking the human experimental vaccine ? I don't know how that's possible when Covid is less lethal than seasonal flu , that has suddenly disappeared . Fkng liars .",rushed unnecessary
8872,1340741049971445762t,  And a vaccine with a genetic tracker so gov knows your every move ... Moderna . Bill Gates part of the takeover of freedom with that crap Great Reset .,conspiracy pharma
9224,1353803006928515074t,    Pfizer's trials were conducted on a little over 20 thousand people . No elderly . It's being rolled out to millions across the planet . What could possibly go wrong ? ? There'll be more medical fallout post Pfizer vaccine across the world than Covid deaths here in Aust .,side-effect
6472,1339924449315926021t, Then why he gave money to gavi et to pfizer for the vaccines that's fucked up and he's pushing it a lot the vaccination with the operation war speed and shit,pharma
1952,1400895364912271366t,"Sent from an Android phone that David did not NEED , but which involved slave labor in getting raw materials & which was partially made in China funding Chinese forced abortions . He needs this phone less than a COVID vaccine & cooperates in evil more by using it .",pharma
8826,1400459407477985289t," ' Healthy ' mother - of - three , 43 , dies from blood clots days after having her AstraZeneca Covid jab - after it emerged BBC presenter had ' severe ' headaches and died following vaccine ",side-effect
1559,1353073049667420161t," The Pfizer - BioNTech COVID - 19 Vaccine includes the following ingredients : mRNA , lipids ( ( 4 - hydroxybutyl tested on mice which are nearly the same as humans gives bladder cancer",ingredients
1729,1377161226589888512t,  5000 dead in the States from post vaccination complications including blood clotting in under 50s - the demographic who would be extremely unlikely to ever die from Covid ? ? ? I know where the risk actually lies,side-effect
935,1353980591927037952t,  23 Norwegian elders died aft vaccinated Pfizer's .. I need to clarify whether this was a disinformation ?,side-effect
4564,1299189928279134210t,Trump did a great job with his speech at RNC . He promoted vaccine warp speed and 5G technology both which I wish he would not endorse . Anyone else like everything about him besides him pushing 5G n promoting vaccine warp speed for covid ?,political
7354,1350906035389739009t,Still queuing up for the experimental stick in the arm ? #Genocide 23 die in Norway after receiving Pfizer Covid - 19 vaccine - New York Post ,side-effect
4148,1337450025136377856t,"#CovidVaccine #COVID19 Is it a bit dangerous - just like with flu vaccines - to inform people that once they are vaccinated , they will protect others from getting a virus ? Vaccines are not 100 % effective , people may spread the virus , so ...  via ",ineffective
3454,1335391270798323713t,"  What an asshole ! 21 % had “ serious adverse events ” ? Sounds bad until you realize he ’ s considering headaches , soreness , and fatigue as “ serious ” . One person died in the Moderna trial ... from the placebo group ... from COVID . How about fact check before spreading this BS ",side-effect
982,1355373973454745600t,"10 . December : FDA was pressured to approve the Pfizer vaccine a couple days in advance of the expected announcement ( just heard Howard Dean talking about this in an interview , so people remember it as an egregious move ) ",rushed
4120,1344265542597636096t,"Pfizer Vaccine Causes Heart Failure "" Potassium Chloride ""  via ",side-effect
4637,1409591350622777346t,"WTaF ? "" Study by Oxford Univ said interval of up to 45 weeks between 1st & 2nd doses of the AstraZeneca vaccine led to an enhanced immune response , rather than compromising immunity . "" When did they carry out such a study ? It's not even been that long since vaccine was approved .",rushed
5498,1338857141847740417t, Covid negative take the vaccine .. if complication or death occurs due to the vaccine ... will that be counted as Covid death or post covid vaccine death ?,side-effect
1949,1283212925998469120t,"They will now blackmail saying if you don't get vaccine , there won't be reopening #COVID Big pharma , media and democrat politicians are getting too predictable",pharma political
9072,1348259304390983686t,     If someone dies within 28 days of getting vaccinated I suppose under the current trend it will go down as a vaccinated death yes ? If not then why not as anyone who dies within 28 days of a Covid positive has that put down . Or does that not fit the Agenda ?,side-effect
922,1365172505166680064t,  Forced vaccination is a made up construct done dilute the pool,mandatory
9499,1340366205098446849t, Then make moderna liable for their product ! Real the 1986 protection act .,political
1209,1396467052416835593t,"Heart Inflammation after Vaccine ? under investigation  CDC did not specify which vaccines . Israel ... a small number of cases of heart inflammation in people who had received Pfizer , though it had not yet drawn any conclusions . Most among at up to age 30 .",side-effect
4307,1366723663513411585t,All these push for the vaccine is a mirage . The Democrats have no intention of ending the Corona Virus pandemic . It is a mirage because the government is a corrupt failure .,political
9158,1365604326219997185t,Moronic . When will people wake up and revolt against this tyrannical bullshit of lockdowns and coerced vaccination ?,mandatory
4402,1287790826920140801t,"  TBH , it'll be a good three months ( or more ) before I take the / a vaccine . I'm willing to forgo the benefits of growing a 3rd eye .",side-effect
6125,1337016325626060801t,"    What you are asking for is called a live risk environment , which means people have to die for the data ; thankfully people have a choice and not take it",side-effect
5128,1339405213145415680t,metro : ' Health worker in intensive care with severe reaction after Pfizer Covid vaccine ' ,side-effect
827,1285682205671522304t,  Listen to renowned experts having different opinion than current discourse about Covid also .  As such 23.48 seroprevalance rate means case fatality rate is 0.08 % and no need for vaccine as it's not a deadly virus .,unnecessary
6606,1337434422195306496t, Check out Pfizer's lawsuits over the last 140 years . German scientist prove vaccines NOT safe ! Watch the translation carefully : ,ineffective
6440,1355189530953994250t,"FFS Can somebody put the Millions of over 65s who ’ ve been #Vaccinated with the  #Vaccine at ease , by showing the Data German officials say AstraZeneca vaccine shouldn't be given to over 65s    #C4news #Newsnight ",rushed
7937,1330946811603939336t,🦠 💉 One female tester of the Astra - Zeneca vaccine got MS ( Multiple Sclerosis ) from taking the vaccine . I also don't want live COVID virus injected into me . 💉 🦠,side-effect
7808,1355038764826038273t,"  In animal trials for previous coronavirus vaccines , animals were vaccinated and seemed to exhibit a robust antibody response , but upon challenge , the animals developed a paradoxical immune enhancement , leading to severe organ inflammation , and they died . ",side-effect
1335,1367233122467684361t,"  I believe the Oxford vaccine is the only one that is made like traditional vaccines , and not one of mRNA vaccines ( ? ? ) which haven't been tested enough , let's face it , as important as their roll out might be . I won't be rushing to take a mRNZ vac : I just won't travel , etc .",ingredients rushed
9406,1333426842192240640t, I'm simply not going to trust any vaccine that comes out as long as trump's in office or his fingerprint or his administration's fingerprint is on it anywhere . Moderna's rushing emergency approval through before #46 takes office I don't trust it . ,political rushed
9852,1326640052865265667t,"Pfizer's vaccine not only has Zero ' long term ' safety , efficacy and side effect profiles , of course , but must also be stored at - 70 degrees Celsius , "" thawed , and then injected within five days , otherwise it will go bad "" . ( Bloomberg , 11 / 11/2020 ) 👋",ineffective side-effect
8848,1351274254793396224t,"Are Johnson , Hancock ,  snatching defeat from the jaws of victory with vaccines , but why , haven't they got as many doses as they claimed ? The media are packed with arts graduates who are incapable of individual logical thought and accept government agenda .",political
5626,1337851340224131074t,"should not receive it . Two people in the United Kingdom had severe allergic reactions to the Pfizer − BioNTech vaccine , Health Canada said in a release on Saturday . The agency said both individuals recovered and had histories of severe allergic reactions . """,side-effect
5041,1331169953123340288t,The national anthem for everyone taking the covid vaccine . we both know it ’ s basically gene splicing . 🐢 ,side-effect
2953,1292171084427599872t,"Gates : "" we won ’ t go back to normal until a vaccine has gotten out to the entire world . "" You first Bill . Me , no way . He's one evil dude ... Freedom Advocate Explains How To Say NO If COVID - 19 Vaccination Becomes Mandatory - ",mandatory
8476,1329467557854777344t,  The vaccine doesn ’ t have a recovery rate . It has an effectiveness rate of around 90 % . The recovery rate for COVID withOUT a vaccine is 98.54 - 99.7 % making it 0.2 % more fatal than the flu .,ineffective
4567,1307839000258977793t,""" I have totally changed the FDA process . Same safety but the speed is from a different world "" — President Trump just now on FOX .  SPEED DOES NOT EQUATE TO SAFTY BEING MAINTAINED U DID NOTICE THAT EVEN THE OXFORD VACCINE SUDDENLY HAD SAFETY ISSUES DURING TESTING",rushed side-effect
9482,1371983786938798082t,When ppl start to realise covid is just the flu then we are gonna be alright . Covid is biggest hoax along with asymptomatic transmission . They did this to pump the vaccine,conspiracy unnecessary
5664,1366057209705213952t, Although Pfizer openly admits that there are nanoparticles ( lipids ) in their so called vaccine,ingredients
5354,1351785357117968390t,The Oxford vaccine had an efficacy of only 62 % when the standard two FULL doses were given and NOT 12 weeks apart . Just giving that initial first dose will probably end up being pretty useless when we ’ ve been able to study the results over several months . #GMB,ineffective
4190,1250564020400160770t,"     Vaccine ... you all should be asking what drugs does Fauci , Birx & Redfield have on the top shelve of a British pharmaceutical company that was created , but can ’ t be used because it ’ s too toxic , but it might help CoVid 19 ? #HIV #AZTGenocide #NeverForget",pharma
5245,1255757051697008640t," Anything Chinese , I would stay away ! ! Fake fake fake is their middle name . And now this 🙄 🙄 it might be sucidal to even think that they have a vaccine",country
1792,1340507409903616000t," The #Petition To STOP Forced Experimental Vaccines . FYI , important petition by America's Front Line Doctors is getting many sigs . Be part of the voice to stop forced medical mandates .  STOP #ExperimentalVaccines #CovidVaccine #CovidVaccine #Covid_19",mandatory
572,1341780428039045123t,"    #Government #Pfizer & #NHS claiming the #COVID19Vaccine is "" fully tested "" Yet in their own documentation REG 174 INFORMATION FOR UK HEALTHCARE PROFESSIONALS It shows its unknown how it effects pregnant & breast feeding women or fertility #COVID19  ",rushed side-effect
469,1321566195506683904t,  Weren't they just saying you can catch it more than once ? Vaccine is pointless then surely .,ineffective
6486,1340060834089873409t,Health Worker Admitted In ICU 10 Minutes After Using Pfizer Covid Vaccine - SonkoNews ,side-effect
5729,1253302566609395712t,   15 - 20 million people worldwide get the flu even with yearly vaccines . Billions are being paid in vaccine injury settlements but you ’ re worried about your kid getting measles lol,side-effect
3777,1342805257840168960t,"My very lib coworker just told me she's scheduled for a Covid vaccine next week . She's in her 40 ' s & overweight , so some risk , but certainly not the highest . We don't care for Covid patients , tho we occasionally see an asymptomatic case . How on earth is she getting it so soon ? 🤔",side-effect unnecessary
8500,1341914162000179200t, They're trying to put us all in positions to where taking the vaccine is the best option . You have stock in Pfizer im guessing . They stand to make billions with 0 liability.Wonder how much you'll make.Please step down and give a normal American your position .,pharma
9333,1322477345610096640t, Malaria vaccination maybe But we all know what's in it,ingredients
3317,1312324533207142400t,". #WakeUp #doctors #NHS Medical Tyranny , forced vaccinations DNA genetically modified #Moderna funded by #BillGates    ",mandatory
4831,1398617621134725120t,Pfizer wants an indemnity bond to exempt it from any action in case its vaccine causes side - effects among the people - a bond the UK and the US have signed . India has not agreed to this bond . ,pharma side-effect
8948,1387534028840964097t,#BREAKING Two NSW men die days after COVID - 19 vaccine . 🟡 A 55 year old man from Tamworth died in hospital last week about a week after rolling up his sleeve . 🟡 A 71 year old Sydney man has also died after getting the AstraZeneca COVID - 19 vaccine . ,side-effect
7743,1231887451901366273t,"   The same vaccine as for cancer Iv heard , and still no vaccine for cancer",none
3160,1337849285392654337t,  None of  ' s data is kosher ! Clinical trials are years from completion Animal trial stage completely removed Data and claims have not been peer reviewed ALL BS ... and very dangerous,rushed side-effect
4928,1396339683626414081t, One calculus of risk vs benefit is vaccinating 5 million older people with AstraZeneca is likely to kill 5 people . People feel the government should be able to keep COVID deaths lower than that . ( Eg claims of 99.9 % effective quarantine when 1 in 100 cases in quarantine leaked ),side-effect
1307,1374114812402147330t,am ~ essential ~ but not enough to get a fucking vaccine,none
6821,1417661084715032578t,Search Results from the #VAERS Database 31y ♂ ️ #Nevada #Moderna #Covidvaccine #heartAttack #cardiology Administered by #military ,side-effect
1219,1337589022768558080t,"    so pushing a bran new vaccine 0 - 6 months skipping test protocals 3 - 6 . yes I am sure you are correct that no mortal safety checks were left out , just the test protocal 3 - 6 , no biggy . only a % have a negative reaction and die from that",rushed
2381,1338362585775820800t," Such a giver ... ? ? ? Didn't Pfizer state they're not sure if ppl previously infected should take the vaccine ? ? 🤔 IF that is the case , 1 / 2 the WH staff wouldn't need it including Trump ( assuming he really had it 🤨 ) . Soooo not being a martyr but sounded good . 😉 👍",unnecessary
7365,1327238032496398337t,Take this vaccine . Not on your life ! I love how when Madagascar spoke of a herbal remedy there was no interest in studying it further . But now Pfizer magicks a vaccine in record time - and it's roll out time . What a collusion ! ,rushed side-effect
3243,1350005241316519942t, Please look into research from Norway . Pfizer vaccine might not be safe for the old and frail . This is important .,ineffective
3791,1340017965828349952t,EVEN WITH A VACCINE IT IS STILL NOT ENOUGH . THEY ARE HELL BENT ON THE DESTRUCTION OF HUMANITY : Covid : Boris Johnson ' hoping to avoid ' national lockdown - BBC News ,conspiracy political
4041,1316722815844913153t,"    Influenza vaccines barely scrapes past 40 % in effectiveness , debate about cancer ! There ’ s been a million missed screenings for breast cancer alone . You are our of your mind . The damage and loss of life because of covid restrictions will be immensely greater than covid deaths",mandatory
4966,1340089016050454530t," If residents at nursing homes are vaccinated , there is absolutely no reason to vaccinate the staff unless they want it . If vaccine works , then the vulnerable are protected . If it doesn ’ t work then  should be investigated . What in the world are U injecting people with then ?",ineffective
2324,1335073013998477313t, 👆      Will you publish the details around the terms of indemnity granted to vaccine manufacturers & trial data ? Without transparency you won't persuade us . This allergy to transparency is counter productive . cc ,political
8974,1300261618840825856t,"  I'm not an anti vaccine at all , but there is no way in hell that I will take any vaccine that comes out of this FDA , or trump administration . He can't make any truthful statements , and he has compromised many of the officials in these departments , why would I trust it is safe !",ineffective
2340,1297221952826793986t, tRump will push the unproven Russian vaccine & kill Americans . No way am I trusting any vaccine from #PutinsPuppet,country rushed
2623,1371767081520271368t,PM declares Oxford AstraZeneca jab safe as panicking EU countries ban it  Sweden 🇸 🇪 is the latest to stop the #AstraZeneca Vaccine . WTF its 37 cases of blood clotting . #SARSCoV2 causes blood clots could these 37 already have the virus . ,side-effect
9508,1336219081893036039t,Controversy : Former Pfizer executive claims “ risk of infertility ” with vaccine A former vice - president of respiratory research at Pfizer has controversially highlighted what he describes as a potential risk that company's vaccine will cause inferti  ,side-effect
1980,1452743930236358661t,"October 21 , 2021 Sweden Suspends Moderna Shot Indefinitely After Vaxxed Patients Develop Crippling Heart Condition via  ",side-effect
564,1254331415459758086t,"Yes , and the same police we are applauding today will be the one forcing u to take the vaccine shot . Better wake up .",mandatory
8403,1262468757894705158t, I refuse vaccines for more deadly than the Corona yearly . I don't see them forcing the issue . Children's parents refuse to give their children vaccinations . Trump will never try to force them on us . He says he want to give everyone that wants one a vaccination .,political side-effect
3091,1366046861816168451t, At least they didn ’ t say Asymptomatic covid ... totally absurd notion .. a vaccine that protects against asymptomatic virus < < < seriously 😳 same as a bloody leg cast that protects against a leg that isn ’ t broken ... meaningless nonsensical dillusional pseudo science 🥱 🥱,unnecessary
8524,1243608608710983684t,"#Fauci , who has a million dollar conflict of interest w #vaccine development w #Gates & #moderna ? ? People are uninformed ! ",pharma
9858,1376942518932287492t,See ? I told you people the vaccine wouldn't work ! The virus keeps mutating . ,ineffective
6728,1366089797580644353t," 3 . Large medical or employment networks , or governments , make the vaccine mandatory . This hasn ’ t happened , and I seriously doubt it will . I give this a less than 1 % chance but you seem to think this is the most likely outcome . If this happens , I ’ m right there with you . 4 . ...",mandatory
700,1344497190220288000t,I ’ m not completely opposed to the COVID vaccine but I am not gonna be part of the first group of people to take it 🤷 🏾 ‍ ♀ ️ I wanna see what happens months from now before I make an executive decision,rushed
5779,1274346625461374977t,He simply wants to make a shit ton of money on his useless vaccines . It ain't about health or COVID - 19 .,ineffective
467,1378647176587440132t,What vile lies this government and their paymasters tell . We are less than human to them . They tell us in their sacred books . We are but useful idiots . £ £ £ Covid hoax . Vaccine / control digital passports . Slavery continues .,conspiracy mandatory
9854,1344764677121855489t,ER Nurse Infected by #COVID - 19 Eight Days After Getting #Vaccine | Dec 30 | #vaccines - Health care workers are chiming in after a nurse from San Diego tested positive for COVID - 19 over a week after receiving the COVID - 19 vaccine made by Pfizer . ,ineffective
2811,1344644524736393224t," I thought it after the much publicised authorisation if the Pfizer vaccine , and , of course , the shambles didn ’ t crake long ! I am getting good at this ! The more something is talked up , the more I just know , it ’ s a disaster waiting to happen !",none
4500,1350750368557359104t,   Norway Pfizer vaccine death toll rises to 29 in over 75 year olds with serious underlying conditions . How safe is the Pfizer vaccine ? Irish Times article : ,side-effect
8720,1366461927808000000t," So my concern is if you have already had COVID , and have acquired natural immunity which is by far superior to any vaccine , what then ? Why would I need or want a sketchy vaccine that my not work beyond a few weeks ?",ineffective unnecessary
4031,1431752756964954116t,"16y ♂ ️ #Pfizer #Covidvaccine #POTS #pediatrics #VAERS "" I am a physician . My [ son ] developed POTS syndrome after the second dose . He was completely healthy before this ... a competitive tennis player . "" ",side-effect
323,1288432558800285696t, you ’ re NUTS if you think America is interested in a HURRIED vaccine . And the way your kissing this presidents ass this morning scares me .,rushed
5232,1356236792123564035t,"If I don ’ t vaccine how can I infect those who vaccinate ? No vaccine has a 100 % efficacy . The Oxford AstraZeneca vaccine SA is getting today is only 70 % efficient , which means 30 percent of the people who get it CAN still be infected . #Wechoosevaccination #VaccineforSouthAfrica",ineffective side-effect
7586,1335926909801263104t,"Hey ,  , what ’ s the plan to compensate women if your vaccine candidate destroys their fertility permanently ? I can ’ t advise any young women to take your vaccine candidate .   ",side-effect
472,1424518647502966787t,AstraZeneca to fellow Nordic countries that actually want to use them despite the associated risks . It was Chief Norwegian Investigator and Physician Pal Andre Holme who first confirmed that it was indeed the AstraZeneca COVID - 19 vaccine which caused the rare blood clots due to -,side-effect
3561,1433982087535767552t, There is no doubt this Moderna is an absolute fraud   200 billion for a vaccine ? Are they on drugs ? There vaccines in clinical trials never worked x 5 yrs now all of a sudden they are going to work ?,ineffective pharma
2913,1418558342834819074t,"tell me exactly how a "" piece of paper "" protects you when the vaccine is Failing down to 39 % protection and Pfizer says booster will do no better ? Do not condone restrictions as it will prove that you are considered Fascist for this country  #onpoli #canpoli ",ineffective
8809,1243750597020585986t, 🤔 . They can't find a vaccine for the common cold virus but the will for #COVID19 ... ? ? ? 😷 ... How does that work ... ?,ineffective
452,1404410898429714434t,AstraZeneca's COVID Jab Should Be Halted For People Over 60 : EMA | ZeroHedge EMA safety committee on Friday said that capillary leak syndrome is a new side effect after taking AstraZeneca's vaccine ,side-effect
9054,1362143246172971011t,"Part of what COVID - 19 Vaccine AstraZeneca contains Recombinant , replication - deficient chimpanzee adenovirus vector encoding the SARS - CoV - 2 Spike glycoprotein . Produced in genetically modified human embryonic kidney ( HEK ) 293 cells . ... contains genetically modified organisms",ingredients
2264,1375501049830629378t,what if you had prior health complications before getting a cheap vaccine - like cancer or something - how is the vaccine going to react with that ?,side-effect
3606,1264626610357129216t,  We don ’ t have vaccines for the other 18 strains of Corona ? I thought like with all vaccines we get it our immune system fights it and we carry on till someone else has bat for breakfast snake for dinner 😀,ineffective
6105,1440818020977283073t,"If you really can ’ t afford to get sick ( this teacher is immune - compromised ) , you can ’ t rely on masks The masks we wear were never intended to block aerosols Teacher who received 3 Pfizer shots , required masks in classroom hospitalized from COVID ",side-effect
1472,1371383440780767234t,"You don't need an official document to go to the shop to buy essential food , nor to enjoy life freely in the country you live in . This is a terrible idea . #COVID19 #VaccinePassports #vaccine Petition : Do not rollout Covid - 19 vaccine passports ",mandatory
8024,1331882067647471616t,  That's why we shouldn't have a covid vaccine . The people who already died deserve better .,side-effect
3737,1325973673216516096t, What if the people that provide the final safety and efficacy data lie like you did and present false data that misleads people ? #Pfizer #LockdownLies #Lockdown2 #SackWhitty,side-effect
963,1350871969076555777t," The govs own literature thy give away with the vaccine , states that the vaccine is useless unless thr 2nd dose us given  = #thickmoron",ineffective
1319,1355820799928774658t," Vaccine corruption is soon in the making , if not already ! ! !",political
3984,1341591707171827712t,"So 3150 out 112807 people who rec'd vaccine or 2.8 % were "" incapacitated "" after 1st shot ( i . e . , unable to perform normal daily activities , unable to work , required care from doctor or health care professional ) . How does that compare to COVID death rate of people < 60 yrs old ?",side-effect
5327,1275344015748141056t,"The most hazardous hurdle for Moderna ’ s COVID - 19 vaccine lies ahead . Past attempts at creating coronavirus vaccines have failed , > animal and human subjects would develop robust antibody responses but then become gravely ill when exposed to the wild virus .",ineffective side-effect
