,ID,text,labels
7856,1418049219475038208t, All of the vaccines have serious side effects and young men are also prone to rare side effects from Pfizer . This is one that concerns me because it occurs after the 2nd jab . What happens when we need boosters - 3rd jab 4th jab ? I do not know the answer ,side-effect
5025,1253825670028943360t," this is making me crazy cry for Kenya , Africa are not dying of corona , may be the corrupt Governments has allowed them to commit this tragedy , It is a pure crime against humanity . Vaccine develop not less than 6 years ! ",political
5249,1374068322438889477t, I mean if they believe that's going to help them then by all means . I mean they feel like if they take the vaccination that things will go back to normal yeah think twice . It's sad but that's all they want to do go out to the bar or a club like why are you so desperate to do that,ineffective
9552,1376934460667559939t,I just don ’ t get how ppl are so trusting of this damn vaccine . And so judgmental of the ppl who don ’ t want it for themselves or their kids . Yes ima trip ... I don ’ t even get my kids their flu vaccine . I just ... support their immune health before they actually get sick ?,none
7492,1318950822059888642t,    A vaccine is not guaranteed and it's not a silver bullet . The woman working on the Oxford one said not to wait for it . If we needed a vaccine for herd immunity then the human race would have died out ages ago .,unnecessary
6471,1339924654383894528t,  The Reason it is takes so long is because they normally do LONG TERM SAFETY TESTING ON A VARIETY OF VOLUNTEERS.THEY DID NOT TEST A WIDE VARIETY OF PEOPLE . N O N E HAD ALLERGIES ACCORDING TO THE FDA & PFIZER.THE FDA SAYS TO ONLY TAKE THE VACC WHERE THERE'S RESUSCITATION EQUIPMENT,rushed side-effect
4581,1263496155960401921t,"  All vaccines take around 10 years . To push a vaccine on fast track will end up in disaster . It looks like no one learns by past mistakes . & when it comes vaccinations I don ’ t care who produces them , safety comes first . CoVid 19 is a new virus . Vaccine definitely needs questioned !",rushed
2529,1432316506717761539t,Woman dies from possible ' rare side effect ' after receiving Pfizer vaccine ,side-effect
613,1235525448744030208t,"Imagine my SHOCK ! It's MODERNA THERAPEUTICS , who've miraculously designed a Coronavirus vaccine , ready for clinical trial , in just weeks ! Moderna who've received vast grants from Gates for HIV & Zika vaccines previously ... Gates who predicted a pandemic ! ",pharma
130,1304072840950542336t,"What a load of sucking up by Mr Pfizer . FDA claims HCQ will kill you and won ’ t stand by Fauci ’ s 2005 report . Scott , did you volunteer for vaccine trials yourself ? Your family ?",rushed
3826,1288847921161674754t, The Gilead folks or vaccine manufacturers must have invested HEAVILY in Facebook stock to get that kind of censorship put in place to protect their interests .,pharma
8242,1337492702934441984t,California nurse who took part in Pfizer vaccine trial describes illness after receiving shot | Fox News  This is just the beginning we'll be hearing side effects from people taking the vaccine ! ! !,side-effect
6249,1409764581220696069t," "" . that change patients lives . ' Really ? Ok , then publish all your toxicological data about your #COVID19 #vaccine ‼ ( including accumulation of mRNA - LNP in ovarian tissue ) .",ingredients
7053,1353505133854908417t," Obviously not , since it ’ s not even a vaccine as admitted by Pfizer . You can still contract Covid , and transmit it , you just have a chance of reducing symptoms , and a 4 % chance of severe side effects complete with unknown long term effect , since it ’ s a gene therapy .",ineffective side-effect
3100,1051869354088951808t,"  If you got it anyway having been vaccinated , maybe the person who gave it to you was also vaccinated and got it anyway . Not a good story to support vaccines , imo .",ineffective
5615,1407686770158940163t,  Israel heading into the Abyss - it brought a vaccine that is known for failure to even test in trials against variants - that is plain simple truth - Pfizer even have to offer it with free Burger and Fries - p . Israel brought the sizzle - now they taste the sausage 🤑,ineffective
1362,1376145799520907269t,   Idk . You said you don ’ t catch Covid if your vaccinated . But according to science you can still catch and spread it afterwards . So you ’ re incorrect .,ineffective
7892,1300311326309277697t,"If this is for real I might just become an anti - vaxxer ! "" Human 2.0 "" ? A Wake - Up Call To The World  via ",conspiracy unnecessary
8620,1339032022946177026t,   I have been searching . I can . It find one . I see a reputable doctor warning of the dangers of covid in March . Then JR and Dave Chappell taking about a vaccine in nov . and some shit with Alex Jones and his anti vax bullshit in nov . I see nothing reputable about vaccines,ineffective
9708,1367072228265836544t,Bishops address concern over Johnson & Johnson vaccine's abortion link - Catholic News Service  #vaccines #vaccine,religious side-effect
2272,1309323809502171136t,I will not get a covid vaccine idc if Donald trump says it ’ s the best thing in the world I will never wear a mask unless the business I attend won ’ t let me get in it ’ s called common sense try it sometime,none
3854,1363140300600971266t,    Long covid is post viral fatigue rebadged Wrong . There ARE EFFECTIVE drugs that are cheap with little / no side effects . These were deliberately suppressed in order to push the vaccine . Emergency status cannot be granted if effective treatment exists . These were surpressed,mandatory
7937,1330946811603939336t,🦠 💉 One female tester of the Astra - Zeneca vaccine got MS ( Multiple Sclerosis ) from taking the vaccine . I also don't want live COVID virus injected into me . 💉 🦠,side-effect
218,1418722654668787715t,"to their fellow citizens . Full article here . ( Refer to post ) Mordechai Sones also has his own radio broadcast in Israel , and a few weeks ago he began his broadcast by reading the names of 28 people who have died following the Pfizer experimental COVID mRNA injections . -",side-effect
6479,1328349768368709632t,Ivanka Tяump is pushing Moderna vaccine as the one Tяump partnered with - several times - as the one to take - so you just know the Tяump family & their cronies have massive stock in Moderna - NOT TAKING ANYTHING ASSOCIATED WITH A Tяump . She also said Tяump did this in Jan . He knew !,political
929,1350135296625680384t,"  We have been trying to find an effective vaccine for flu for over 70 years with no success . I know we have a vaccine for flu but still 10 - 20k die every year from flu except this year , Flu has disappeared Have we cured it ? More likely they have rebranded the flu to covid 19",ineffective rushed
5643,1419993693302386688t,      This is exactly why Vaccine passports & No Q is several years not months away Vax Not 100 % Add to this ; AZ = 46 % of C19 ( delta ) deaths were fully vaxed . 2 / 3 of vax in UK = AZ Pfizer : efficacy against Delta over 6 month period dropped to 38 - 39 % Israel is back 2 mitigation incl L / D,ineffective side-effect
6867,1350444586154545156t, The only way you can be safe from the covid vaccine is by getting the same one as the one in USA and not designed for Africa,country
4015,1329181951840882688t,"Media Hypes Moderna ’ s COVID Vaccine , Downplays Risks • Children's Health Defense Media mostly silent on safety concerns and lack of transparency surrounding Moderna ’ s experimental COVID vaccine , while stakeholders get richer . ",pharma rushed side-effect
1363,1364743720596242437t,"  Blindly believing one company that made an untested vaccine , blindly injecting it in your body without doing any of your own research , Is the definition of a brain deaf sheep . Vaccines normally take 9 - 12 yrs to approve . Long term effects are unknown .",rushed
3184,1419889746994556931t,But if you ’ re fully vaccinated why would that matter ? You have complete immunity ... right ? Like you trust  and #Fauci ... right ? You trust the science ... right ? You ’ re completely safe #Pfizer has convinced everyone their #vaccine has 98 % efficacy ... right ? You are golden 🤷 ‍ ♀ ️ ,ineffective
8709,1384941659570458627t,Glasgow woman's legs erupt in blood - filled blisters ' after getting AstraZeneca Covid vaccine ' | Daily Mail Online ,side-effect
5669,1336727658453929984t,"What in the world is happening to this rushed vaccine that the medical world has never seen before ? "" 4 volunteers develop FACIAL PARALYSIS after taking Pfizer Covid - 19 jab , prompting FDA to recommend ‘ surveillance for cases ’ "" ",rushed side-effect
6690,1300513107308163072t,Unfortunately there will be a huge amount of pressure on healthcare workers to be vaccinated with an undertested vaccine just to make Trump looking good He's also probably going to buy thousands of doses for the VA system,rushed
6248,1329089868639596551t,"If you ’ re excited about #Pfizer ’ s new vaccine , Google Pfizer scandals . They detail abuses in countries all over the world , Including bribing doctors & officials to approve use of their products , & a list of Pfizer drugs that damaged or killed people .",pharma side-effect
3139,1402993751941738504t,"Just curious ! Do you personally know someone who got the coronavirus vaccine and they developed coronavirus #COVID19 infection after getting the vaccine "" Fully immunized "" eg : 2 weeks after the 2d dose of mRNA vaccine eg : Pfizer "" ? 🙋 ‍ ♂ ️",ineffective
4466,1454205909341806596t,"  But ofc Pfizer makes money both ways , from selling the vaccine and then selling the drugs to treat the heart problems it causes . So they won ’ t care . Especially when the government has given them legal immunity .",pharma
6228,1338827316517089281t," Govt , Media , etc , treat people like complete fools . There seems to be a mass madness . No one knows the side affects and dangers of a vaccine against a new virus , only a year old . It's deception trying to get people to believe it . #Pfizervaccine #CovidVaccine #COVID19",political side-effect
8169,1327276055720300546t,"  Ms . Alcorn said . “ It would be a shame that we did all this work , and then we don ’ t have the public trusting that there ’ s a safe vaccine . ” Let ’ s hope people reject this rushed vaccine",rushed
8950,1287660057577086976t,"We ’ re being conditioned for the vaccine Baz . Masks will soon be replaced by vaccine , you wait and see ! At some point people need to see through the bullshit and pushback against this tyranny !",conspiracy pharma
9120,1254348141597544448t,"   CIC when u address us tomorrow please ensure u clarify & rebuke Cyril 4 the following : - Taking money from the IMF , IMF as we all know are an org of economic hit - men . - Cyril & Pravin are doing as they Wish at SAA . - Cyril is talking Bill Gates on Vaccination to kill all of us .",pharma
8756,1293805805314215937t,  Some vaccines such as that made by Moderna use cell line from aborted baby tissue - HEK 293 aborted fetal cells . Sonfi Pasteur / Protein Sciences use ethically gained DNA insect cells . ,ingredients
